timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
10,2.13687,1.70223,1.67661,1.95504,1.28133,1.23843,3.24347,2.16529,1.90926,2.86327,1.52085,1.32182,3.1772,3.0617,3.1024,1.96964,1.42779,1.38887,1.87715,1.3031,1.3032,1.42177,1.01221,0.97921,2.57737,1.71879,1.64926,2.39293,1.63928,1.5569,2.29395,1.47377,1.42732,2.25784,1.44651,1.39257,2.49816,1.72816,1.62464,2.42804,1.74157,1.64172,2.39839,1.84206,1.80239,2.1805,1.55278,1.51916,6.56409,2.4266,2.36159,2.87451,2.31656,2.23889
10.2,2.16868,1.67619,1.63877,1.9996,1.31067,1.25144,3.2051,2.16566,1.88804,2.89368,1.67506,1.44959,2.85229,2.66338,2.676,1.87926,1.30416,1.25407,2.04728,1.47821,1.46978,1.57059,1.1827,1.1287,2.61469,1.79174,1.71413,2.36942,1.66114,1.56984,2.14714,1.24396,1.20417,2.14263,1.23487,1.18562,2.47439,1.79683,1.71018,2.47368,1.80714,1.72176,2.55332,2.02619,1.98241,2.20421,1.53456,1.49887,6.90657,2.43302,2.36707,2.90687,2.33565,2.25476
10.4,2.17447,1.67118,1.6342,2.01097,1.27641,1.22154,3.21233,2.17427,1.92569,2.7636,1.49717,1.29928,3.22035,3.04898,3.10198,2.02002,1.47368,1.43393,1.75953,1.21074,1.22894,1.29245,0.94734,0.91429,2.60385,1.77591,1.70338,2.39932,1.7176,1.62827,2.15126,1.3538,1.30837,2.15458,1.35361,1.30163,2.53694,1.83549,1.71144,2.51775,1.81958,1.69786,2.65894,2.14351,2.1154,2.29848,1.67385,1.65054,6.55877,2.44825,2.38325,2.87195,2.33259,2.25588
10.6,2.24342,1.72183,1.69347,2.01915,1.21257,1.16716,3.3335,2.21481,1.94201,2.93521,1.62556,1.39854,3.19711,3.00325,3.0415,2.02329,1.4502,1.40207,2.1649,1.62287,1.63193,1.46521,1.03575,0.98283,2.72386,1.90396,1.83489,2.48711,1.74827,1.67046,2.33057,1.3244,1.27605,2.31289,1.31488,1.25744,2.56195,1.84883,1.7136,2.54529,1.84144,1.70779,2.52511,1.94623,1.91102,2.24171,1.58063,1.55172,6.7016,2.49284,2.42642,2.90995,2.37472,2.29474
10.8,2.13653,1.70222,1.67155,1.92688,1.25489,1.19877,3.10698,2.11196,1.86765,2.53937,1.43205,1.24304,3.44237,3.30895,3.39219,2.02508,1.43374,1.38844,2.11992,1.56641,1.57506,1.54108,1.14083,1.09542,2.67185,1.87946,1.80657,2.42672,1.73517,1.65277,2.25341,1.38038,1.33385,2.22713,1.35089,1.29759,2.53581,1.87228,1.76041,2.51531,1.85427,1.7427,2.64898,2.11882,2.08629,2.22219,1.60948,1.57834,6.85403,2.42627,2.35639,2.8695,2.32063,2.23846
11,2.24044,1.75656,1.7221,2.03964,1.32199,1.26026,3.38678,2.45265,2.19605,2.71971,1.55018,1.37421,3.70927,3.62126,3.73299,2.10636,1.52139,1.48231,2.22128,1.65722,1.66728,1.62141,1.21299,1.1672,2.70867,1.86008,1.81161,2.48307,1.72491,1.66531,2.14332,1.25132,1.19834,2.12557,1.24973,1.19064,2.66878,1.97932,1.86784,2.63198,1.97799,1.86912,2.9349,2.42786,2.38452,2.25026,1.58164,1.54466,6.93245,2.49998,2.43588,2.91276,2.39422,2.31661
11.2,2.09679,1.65559,1.63449,1.90807,1.23336,1.19469,3.39251,2.42441,2.13096,2.85886,1.65453,1.46093,3.5493,3.38012,3.45813,2.19868,1.56773,1.52482,1.98907,1.3965,1.41479,1.34275,0.90293,0.86141,2.65586,1.91748,1.85286,2.33097,1.70389,1.62505,2.40023,1.54034,1.48347,2.37409,1.50584,1.44357,2.74237,2.04537,1.94016,2.72634,2.02797,1.92738,2.98607,2.53696,2.50093,2.13596,1.5098,1.48018,6.71148,2.44263,2.38172,2.88097,2.33747,2.26303
11.4,2.09688,1.67339,1.6369,1.92319,1.27104,1.22694,3.45689,2.57516,2.28241,2.67196,1.65288,1.45147,3.42324,3.27665,3.35862,2.06386,1.45788,1.40735,1.98602,1.47822,1.47884,1.45253,1.12442,1.08877,2.75478,1.95081,1.8772,2.5585,1.81314,1.72557,2.33255,1.408,1.36661,2.32846,1.40565,1.3577,2.64125,1.92656,1.81313,2.6024,1.91132,1.80343,3.02591,2.56517,2.53151,2.16559,1.46701,1.44161,6.72177,2.43762,2.3707,2.85387,2.3246,2.24675
11.6,2.09592,1.64063,1.61262,1.88602,1.17165,1.12458,3.3572,2.43627,2.15845,2.67993,1.51849,1.34285,3.33088,3.19858,3.27047,2.02812,1.44448,1.40876,2.26724,1.74888,1.75784,1.57513,1.23969,1.18351,2.82932,1.94613,1.86685,2.58576,1.77013,1.68383,2.26187,1.37854,1.33097,2.25382,1.36515,1.31178,2.60375,1.89985,1.77271,2.57804,1.86187,1.74182,3.10012,2.68307,2.6441,2.19125,1.53609,1.50017,6.3218,2.44397,2.38346,2.84734,2.33209,2.26014
11.8,2.1339,1.61286,1.5907,1.95387,1.20588,1.16184,3.45316,2.59123,2.31627,2.58088,1.50188,1.30796,3.33231,3.16465,3.23846,2.05351,1.44228,1.39335,2.02449,1.4849,1.4903,1.51735,1.12411,1.08228,2.72803,1.9186,1.84459,2.38835,1.63086,1.54491,2.30093,1.38233,1.33482,2.27409,1.36648,1.31306,2.65399,1.92628,1.79622,2.62101,1.90009,1.77786,3.14671,2.75904,2.72926,2.20768,1.56223,1.53578,6.22615,2.44933,2.39113,2.88838,2.34149,2.27052
12,2.09325,1.65871,1.63014,1.90813,1.2435,1.19997,3.30842,2.42935,2.15773,2.64746,1.62866,1.43793,3.38169,3.21263,3.30341,2.00014,1.35213,1.31599,1.90047,1.31433,1.33091,1.38417,0.98386,0.94723,2.7501,1.95119,1.8885,2.49765,1.78617,1.71307,2.255,1.32786,1.28213,2.26062,1.32157,1.27222,2.67383,1.98642,1.85319,2.64817,1.95816,1.8332,3.17222,2.78185,2.74733,2.17147,1.49592,1.45916,6.24702,2.40453,2.33643,2.87167,2.313,2.23117
12.2,2.159,1.68366,1.6633,1.9529,1.23151,1.19049,3.44057,2.53074,2.24294,2.80355,1.5648,1.39978,3.42421,3.25682,3.34375,2.07918,1.44944,1.40312,2.15105,1.61095,1.64583,1.47218,1.06874,1.04215,2.61936,1.80582,1.72065,2.33322,1.57602,1.47979,2.19106,1.29973,1.26158,2.17997,1.29716,1.24912,2.59759,1.85603,1.73619,2.5813,1.84599,1.72674,3.08376,2.6892,2.65989,2.21115,1.52666,1.49397,6.20268,2.46301,2.3899,2.89357,2.36296,2.28184
12.4,2.05548,1.60802,1.58598,1.87854,1.20716,1.16618,3.32919,2.60528,2.3416,2.39114,1.57172,1.42027,3.2667,3.09104,3.16034,1.95829,1.34456,1.30346,1.95941,1.41899,1.44238,1.35153,0.98427,0.95073,2.8338,2.03827,1.9775,2.54808,1.83123,1.75161,2.36975,1.34429,1.28386,2.29934,1.30977,1.2382,2.73226,1.9907,1.84509,2.72417,1.97994,1.83847,3.16863,2.76479,2.72952,2.29241,1.6473,1.61613,6.31474,2.41839,2.35417,2.85645,2.31111,2.2337
12.6,2.19962,1.70117,1.66826,2.00342,1.2826,1.22106,3.31877,2.56357,2.28286,2.38199,1.67839,1.50769,3.48085,3.36024,3.44466,2.07933,1.44939,1.40345,2.09861,1.56012,1.57889,1.48918,1.16772,1.13415,2.68399,1.83182,1.74642,2.42155,1.63508,1.53685,2.38488,1.3705,1.32554,2.30495,1.34622,1.28663,2.70785,2.04665,1.9128,2.71895,2.03735,1.90574,3.51061,3.25142,3.21998,2.24386,1.62121,1.5986,6.4978,2.46507,2.40086,2.89453,2.36226,2.28603
12.8,2.19756,1.75162,1.68068,2.04056,1.36733,1.30969,3.22156,2.50213,2.27164,2.28276,1.39461,1.28654,3.26426,3.03471,3.08633,2.08227,1.47818,1.42584,2.00199,1.45855,1.46705,1.47005,1.10682,1.06391,2.70465,1.94103,1.85344,2.42772,1.69811,1.60961,2.40588,1.38382,1.34106,2.33009,1.36482,1.30928,2.78173,2.13934,2.00459,2.75639,2.07732,1.95505,3.59306,3.34152,3.3151,2.23559,1.58687,1.56748,6.49088,2.49559,2.4292,2.9805,2.38932,2.30834
13,2.23886,1.77422,1.704,2.04875,1.35429,1.29253,3.21502,2.42912,2.20542,2.35499,1.3646,1.261,3.23543,3.06557,3.13364,1.99505,1.42622,1.37357,1.96599,1.3781,1.39359,1.36989,0.96596,0.92359,2.87884,2.10904,2.02631,2.60315,1.86953,1.79201,2.32613,1.38947,1.34271,2.25228,1.36493,1.30711,2.72816,2.03447,1.90374,2.68683,1.96257,1.84466,3.61105,3.35333,3.32468,2.31262,1.67396,1.64773,6.56003,2.5277,2.46058,3.02549,2.41808,2.33558
13.2,2.19272,1.79903,1.72664,1.98759,1.32889,1.26261,2.8329,2.23382,2.01158,1.99619,1.0985,1.01959,3.22416,2.95259,3.01009,2.07364,1.41704,1.36754,2.01888,1.47228,1.4986,1.45447,1.09717,1.06271,2.91084,2.13966,2.07438,2.64923,1.89168,1.81067,2.47926,1.453,1.40595,2.42782,1.45475,1.39543,2.73047,2.08498,1.94816,2.70368,2.02921,1.90426,3.65935,3.3978,3.37019,2.26096,1.5863,1.56229,6.28167,2.45197,2.38691,2.97968,2.35496,2.27685
13.4,2.18351,1.64791,1.57788,2.05384,1.32672,1.25146,2.98867,2.33727,2.13442,2.01999,1.0717,1.03561,3.28089,3.0841,3.14298,2.04801,1.42797,1.37538,1.9691,1.36851,1.3891,1.37615,0.97452,0.94464,2.75573,1.98873,1.90274,2.50722,1.76169,1.66604,2.39153,1.38884,1.3427,2.28996,1.34939,1.29308,2.64933,1.99552,1.85671,2.61618,1.94185,1.81089,3.7854,3.59395,3.5519,2.2306,1.58902,1.55848,6.41502,2.66245,2.59765,3.17075,2.57064,2.49551
13.6,2.23697,1.79376,1.75462,2.04004,1.38956,1.32386,2.6964,2.31994,2.07458,1.9586,1.2433,1.1899,3.44034,3.28427,3.36907,2.09065,1.50177,1.45051,1.93749,1.40782,1.41573,1.39424,1.00413,0.97011,3.06255,2.25916,2.17821,2.86146,2.08928,1.99751,2.34743,1.31562,1.2683,2.26724,1.28465,1.22994,2.78238,2.12703,1.99285,2.7707,2.10259,1.97143,4.2137,4.07126,4.03825,2.31057,1.65017,1.62877,6.13223,2.63648,2.56815,3.14927,2.54125,2.45891
13.8,2.18641,1.70905,1.67303,1.98484,1.2932,1.2267,2.58884,2.14502,1.92639,1.72096,0.97285,0.96295,3.1817,2.94843,3.0183,1.96419,1.30862,1.25179,1.96722,1.4402,1.44868,1.38403,1.02454,0.9857,3.11809,2.44101,2.35831,2.92542,2.30821,2.22453,2.40035,1.42185,1.37645,2.34781,1.41473,1.35757,2.76814,2.09952,1.97074,2.77688,2.09053,1.96391,4.06411,3.8704,3.83497,2.16264,1.50155,1.47818,5.96013,2.64705,2.5714,3.16878,2.55797,2.46947
14,2.25369,1.79084,1.72026,2.09014,1.39711,1.34221,2.62046,2.11489,1.87934,1.92794,1.26097,1.14227,3.4009,3.28619,3.38271,1.9466,1.35052,1.29321,1.78758,1.17838,1.2095,1.33381,0.90739,0.88962,3.292,2.49771,2.40121,3.07638,2.32138,2.22486,2.26293,1.33431,1.28394,2.23049,1.31295,1.26033,2.76059,2.02825,1.88566,2.75647,2.02077,1.88254,3.96362,3.83976,3.80481,2.12827,1.49781,1.47159,6.02406,2.61648,2.54773,3.14905,2.53673,2.45356
14.2,2.21021,1.82044,1.76194,1.98514,1.34735,1.29337,2.63262,2.08915,1.87258,1.74027,1.11816,1.04686,3.36275,3.20113,3.29265,1.94117,1.30387,1.26271,2.0392,1.50569,1.51977,1.47843,1.1071,1.07163,3.37837,2.64084,2.54831,3.19292,2.46804,2.36818,2.29858,1.3576,1.30002,2.2929,1.34995,1.2909,2.69954,1.99973,1.86234,2.67562,1.97495,1.84654,3.98145,3.85687,3.81893,2.13636,1.49057,1.45955,6.09677,2.786,2.71159,3.27134,2.69706,2.61105
14.4,2.2008,1.72061,1.67596,2.03397,1.33093,1.26384,2.62715,2.13092,1.92115,1.7702,1.12566,1.08377,3.45222,3.33339,3.43528,2.02676,1.44722,1.39686,1.85164,1.31765,1.32956,1.3788,0.96432,0.92582,3.45392,2.66201,2.57313,3.28552,2.52331,2.4421,2.39202,1.49574,1.44704,2.39531,1.50254,1.44878,2.84933,2.16649,2.04282,2.81862,2.11913,2.00415,3.86357,3.72948,3.69004,2.20021,1.58036,1.55323,6.31195,2.7978,2.73046,3.27347,2.71397,2.6341
14.6,2.2999,1.86438,1.8257,2.10466,1.43279,1.37555,2.73408,2.26374,2.03204,1.94167,1.2604,1.19354,3.36374,3.21696,3.29385,2.00928,1.41079,1.3594,1.93328,1.39508,1.41758,1.34627,0.98391,0.95849,3.43099,2.6105,2.53319,3.17944,2.43857,2.34802,2.2484,1.34682,1.29695,2.2039,1.31015,1.24986,2.57481,1.94805,1.82318,2.55508,1.93625,1.81603,4.07082,3.94557,3.91044,2.23182,1.61205,1.58776,6.36386,2.78473,2.71694,3.27636,2.69802,2.61805
14.8,2.4535,2.02483,1.98976,2.25625,1.64418,1.59004,2.74419,2.21726,1.98236,2.0248,1.24244,1.18266,3.51354,3.36306,3.48712,2.00175,1.38545,1.33607,1.63602,1.04631,1.06373,1.25054,0.84652,0.81426,3.26422,2.48023,2.39762,3.06091,2.29735,2.22651,2.26883,1.36144,1.3099,2.26737,1.36103,1.30462,2.77514,2.1147,1.97814,2.75969,2.09115,1.95812,3.9417,3.77046,3.73947,2.20985,1.5502,1.5301,6.14707,2.74257,2.67317,3.2365,2.66446,2.58346
15,2.36204,1.89864,1.86299,2.23119,1.60236,1.54689,2.72591,2.29847,2.06752,1.90148,1.29489,1.234,3.50241,3.40088,3.51886,1.98821,1.37763,1.33296,1.92472,1.35211,1.38293,1.35094,0.92774,0.90248,3.50265,2.67358,2.58678,3.23235,2.39036,2.31263,2.2524,1.31908,1.26783,2.22714,1.30789,1.25166,2.66402,1.9406,1.80997,2.63827,1.90673,1.78093,3.9135,3.77768,3.74139,2.20672,1.60952,1.5824,6.15956,2.79902,2.72296,3.28257,2.73779,2.64996
15.2,2.36162,1.88011,1.85347,2.2116,1.5438,1.49817,2.62835,2.19416,1.9618,1.88287,1.20777,1.13758,3.58672,3.49682,3.61829,2.00628,1.39364,1.34636,1.82592,1.2602,1.28907,1.29784,0.92297,0.90262,3.29369,2.43697,2.34278,3.07589,2.26361,2.17467,2.34361,1.44572,1.39099,2.32971,1.43941,1.38098,2.71725,2.01569,1.87813,2.66336,1.95414,1.82619,3.83218,3.71498,3.68248,2.25553,1.70443,1.69092,6.45944,2.77918,2.70914,3.26563,2.70219,2.62158
15.4,2.35059,1.91098,1.87951,2.16871,1.52586,1.47629,2.75779,2.30706,2.05853,1.95506,1.27522,1.19728,3.46693,3.3195,3.41921,2.06622,1.42934,1.38137,1.75173,1.12493,1.15495,1.23273,0.73401,0.70919,3.29946,2.52383,2.43875,3.09272,2.32219,2.23885,2.38778,1.45274,1.38969,2.37564,1.45138,1.3813,2.86941,2.12503,1.98808,2.81863,2.08384,1.9556,3.82263,3.68214,3.64125,2.25816,1.7058,1.6828,6.98226,2.78842,2.71398,3.26108,2.70486,2.622
15.6,2.35462,1.9019,1.87887,2.18539,1.54856,1.50013,2.7608,2.32118,2.08068,1.89608,1.313,1.24985,3.28008,3.16852,3.23421,1.9149,1.30609,1.25625,1.78708,1.24602,1.24632,1.24916,0.80677,0.77238,3.23783,2.45926,2.38707,3.01426,2.29454,2.21571,2.23523,1.41326,1.35929,2.2133,1.40065,1.34073,2.62051,1.88848,1.77533,2.61265,1.87307,1.76595,3.83514,3.72278,3.67848,2.21157,1.65516,1.63871,6.92739,2.76995,2.69606,3.24999,2.70337,2.61831
15.8,2.44398,1.96888,1.93752,2.27648,1.60483,1.55411,2.76467,2.34747,2.14321,1.94819,1.34752,1.28741,3.28696,3.08814,3.15432,2.01791,1.41203,1.35721,1.73364,1.17669,1.20299,1.25889,0.89575,0.86074,3.31005,2.52058,2.43399,3.1082,2.32525,2.26051,2.31577,1.42033,1.36791,2.28822,1.39436,1.33969,2.5243,1.89203,1.78016,2.51669,1.89179,1.78137,3.93568,3.79112,3.74758,2.41917,1.8309,1.81547,7.1804,2.77307,2.7054,3.26714,2.69774,2.61746
16,2.46405,1.93431,1.91281,2.27749,1.5499,1.50473,2.75997,2.26184,2.03035,2.0563,1.32754,1.25209,3.27644,3.10478,3.17096,2.00345,1.38172,1.32346,1.84678,1.23392,1.24979,1.40968,0.94429,0.91671,3.21902,2.44898,2.35819,3.05346,2.31076,2.22687,2.30737,1.46855,1.43029,2.28405,1.45836,1.40905,2.39618,1.73485,1.6258,2.36391,1.7134,1.61214,3.84368,3.69033,3.6526,2.51064,1.96179,1.94208,7.1517,2.81535,2.74416,3.31746,2.75972,2.67819
16.2,2.556,2.09472,2.06357,2.37516,1.72246,1.6681,2.86765,2.38762,2.16606,2.1835,1.60913,1.51839,3.28435,3.11484,3.18928,1.95815,1.35454,1.30407,1.85549,1.18858,1.20766,1.32599,0.82421,0.77863,3.37473,2.62125,2.53762,3.1544,2.40975,2.32616,2.26644,1.39259,1.35051,2.2409,1.3672,1.31331,2.46578,1.79799,1.66716,2.44238,1.78862,1.65843,3.90014,3.79543,3.74911,2.38548,1.85817,1.84202,7.38097,2.79668,2.7279,3.27188,2.72792,2.6467
16.4,2.53068,1.95877,1.90544,2.40657,1.66295,1.59993,2.63792,2.21766,1.99121,1.89586,1.25551,1.18115,3.23617,3.03436,3.10946,1.96568,1.37028,1.30893,1.72817,1.11797,1.17721,1.21637,0.78939,0.75781,3.21659,2.51945,2.44549,2.92608,2.26651,2.1979,2.14652,1.24995,1.20783,2.11529,1.22717,1.17721,2.60103,1.97133,1.85698,2.61305,1.98408,1.87056,3.80072,3.67818,3.63968,2.25549,1.68042,1.66718,7.3421,2.74154,2.67679,3.23531,2.66939,2.59637
16.6,2.50714,2.05739,1.98206,2.35349,1.69386,1.63653,2.73395,2.308,2.09579,1.96017,1.29552,1.25094,3.36951,3.21013,3.2899,2.03234,1.46211,1.39989,1.79539,1.19968,1.22024,1.32813,0.93558,0.90086,3.25553,2.50821,2.42402,3.06552,2.37105,2.29609,2.22936,1.34691,1.29139,2.20013,1.33034,1.26738,2.36413,1.73547,1.62284,2.35815,1.74409,1.63198,4.072,3.91431,3.86962,2.60752,2.03484,2.01925,7.35347,2.78391,2.71214,3.25072,2.70792,2.6248
16.8,2.62295,2.15798,2.09472,2.42043,1.76874,1.7152,2.84287,2.2647,2.01913,2.094,1.36483,1.28542,3.29544,3.12684,3.2077,1.99104,1.38747,1.33296,1.77147,1.19381,1.22133,1.25216,0.8782,0.85801,3.32155,2.51493,2.42652,3.18274,2.37472,2.2864,2.34241,1.50614,1.45477,2.3223,1.49308,1.43398,2.38734,1.76931,1.67536,2.38348,1.76481,1.67241,4.01237,3.86709,3.8244,2.49496,1.91756,1.88938,7.04815,2.77134,2.69596,3.27904,2.69347,2.60589
17,2.57131,1.95419,1.90454,2.42432,1.63037,1.58412,2.63185,2.01518,1.79371,1.93077,1.14865,1.06824,3.25123,3.05149,3.11385,2.00215,1.37627,1.32883,1.66528,1.09925,1.12662,1.15401,0.79701,0.78774,3.17304,2.3977,2.30678,2.94208,2.17176,2.08439,2.27617,1.42652,1.37395,2.25325,1.4012,1.34143,2.56255,1.96095,1.84153,2.53335,1.93744,1.82738,3.79069,3.65701,3.61823,2.27656,1.70003,1.67502,6.95565,2.80118,2.73409,3.30006,2.72297,2.6444
17.2,2.59007,2.08437,2.01378,2.4074,1.69801,1.64304,2.77621,2.35628,2.1028,1.917,1.26783,1.23819,3.38294,3.18098,3.25352,2.10012,1.45742,1.3977,1.90583,1.37073,1.39894,1.35227,0.99784,0.97921,3.29294,2.54557,2.47604,3.03542,2.32088,2.24766,2.30256,1.3577,1.30734,2.28734,1.34506,1.28482,2.49103,1.88109,1.7708,2.49915,1.88849,1.77678,3.92655,3.83698,3.79664,2.20573,1.61547,1.59514,7.27663,2.80117,2.7258,3.29336,2.74011,2.65219
17.4,2.62811,1.79181,1.71742,2.49899,1.40494,1.31941,2.71582,2.25019,2.02059,1.96207,1.21802,1.17908,3.23755,3.04114,3.09771,2.00724,1.38415,1.33288,1.73499,1.18255,1.22194,1.10497,0.70227,0.67031,3.35098,2.61444,2.5135,3.13105,2.42964,2.34007,2.29071,1.35244,1.31375,2.24796,1.33303,1.28061,2.53926,1.87262,1.75687,2.51634,1.86058,1.75051,3.91328,3.85867,3.81527,2.1835,1.59356,1.56347,7.23657,2.7265,2.65355,3.21367,2.64547,2.56131
17.6,2.72236,1.84444,1.80563,2.55744,1.41032,1.32757,2.76458,2.215,1.96378,2.04148,1.35016,1.24544,3.23117,3.02869,3.09855,1.97354,1.34722,1.30434,1.82705,1.28908,1.31664,1.28936,0.90053,0.8825,3.30426,2.5731,2.48359,3.09521,2.42437,2.33012,2.34089,1.43071,1.37508,2.30598,1.41536,1.34961,2.45378,1.85401,1.75102,2.45688,1.86497,1.75444,4.05313,3.97896,3.94163,2.28869,1.65477,1.63637,6.9981,2.74898,2.67102,3.23262,2.67608,2.58844
17.8,2.85569,1.90958,1.82572,2.73182,1.51584,1.4105,2.58745,2.04073,1.83368,1.78489,1.08958,0.9956,3.23138,3.0185,3.0846,1.98426,1.33806,1.29908,1.74052,1.18709,1.20456,1.28499,0.95499,0.93155,3.3479,2.61598,2.55634,3.16692,2.44412,2.37648,2.16938,1.28049,1.24938,2.12978,1.26833,1.22638,2.43259,1.82948,1.72654,2.44971,1.8285,1.72409,3.91036,3.79773,3.75303,2.30889,1.70834,1.67733,7.04576,2.71433,2.64025,3.19932,2.63969,2.55288
18,2.82651,1.83396,1.72517,2.7405,1.51738,1.40742,2.68884,2.22257,1.99117,1.9248,1.25529,1.17293,3.28243,3.11075,3.19372,1.96874,1.3663,1.32286,1.61262,1.04153,1.07998,1.10684,0.73622,0.72122,3.3021,2.57447,2.4937,3.07612,2.3854,2.30701,2.15416,1.30196,1.25787,2.11356,1.26897,1.21274,2.85264,2.20617,2.08849,2.86875,2.21166,2.09902,3.89562,3.77287,3.7331,2.30211,1.6749,1.64321,7.0611,2.79595,2.72532,3.27853,2.73377,2.65419
18.2,2.97157,2.01455,1.91686,2.84298,1.64198,1.54605,2.6684,2.09656,1.86521,1.85742,1.10571,1.03757,3.15416,2.94987,2.98348,1.94231,1.34752,1.30418,1.85996,1.34562,1.35243,1.29917,0.96032,0.91939,3.43893,2.67127,2.57985,3.29494,2.54895,2.45858,2.18696,1.3038,1.25214,2.16168,1.2863,1.22585,2.74572,2.12659,2.01187,2.74753,2.12524,2.0101,3.90087,3.74892,3.70723,2.45466,1.81549,1.79426,7.23014,2.77271,2.69949,3.24371,2.69553,2.61107
18.4,2.89717,1.90201,1.81049,2.78585,1.53279,1.44513,2.6426,2.06052,1.85036,1.96761,1.18802,1.10742,3.21092,3.0105,3.03169,1.98383,1.36784,1.3229,1.66578,1.15922,1.17061,1.22297,0.85094,0.82708,3.26569,2.40905,2.35118,3.08251,2.29212,2.22792,2.28878,1.36909,1.33014,2.27491,1.367,1.31545,2.71299,2.05159,1.94639,2.69272,2.03878,1.93722,3.91801,3.81312,3.76994,2.3391,1.75532,1.72929,7.87895,2.80878,2.74121,3.27677,2.73095,2.65217
18.6,2.97057,1.98713,1.89353,2.83302,1.57654,1.47694,2.64079,2.12692,1.91048,1.89703,1.20022,1.13283,3.14801,2.90951,2.94267,1.98453,1.37413,1.3287,1.68148,1.16512,1.19549,1.16861,0.82186,0.78166,3.24701,2.48417,2.4042,3.06308,2.31724,2.23723,2.25691,1.34929,1.30532,2.22811,1.34075,1.28702,2.88813,2.06215,1.89584,2.83255,2.02938,1.86875,3.90505,3.78623,3.74007,2.43173,1.81748,1.80035,7.49524,2.76209,2.6904,3.23995,2.69105,2.6136
18.8,2.81553,1.82259,1.71925,2.69395,1.43059,1.32498,2.62195,2.14604,1.92544,1.7501,1.12468,1.06381,3.23096,3.03765,3.09407,1.93244,1.30461,1.2529,1.64757,1.07322,1.09004,1.18635,0.80816,0.78783,3.30928,2.54929,2.46437,3.13523,2.42858,2.33603,2.33852,1.42268,1.37614,2.30887,1.41079,1.34921,2.87217,2.06887,1.91394,2.82547,2.01924,1.86781,3.88465,3.73201,3.68248,2.492,1.90587,1.88032,7.2855,2.7919,2.71697,3.27757,2.72694,2.63985
19,2.90776,1.97308,1.8939,2.78137,1.58382,1.47949,2.7285,2.07094,1.83332,1.86458,1.15574,1.07808,3.28729,3.09052,3.16466,2.03353,1.41505,1.37053,1.69682,1.18142,1.1936,1.17298,0.78944,0.75251,3.43338,2.63381,2.54138,3.28399,2.55559,2.4581,2.22242,1.31071,1.26652,2.19193,1.29837,1.24411,2.89061,2.19897,2.07229,2.83415,2.15854,2.04272,3.97005,3.82361,3.78226,2.46293,1.87392,1.85304,7.68301,2.76172,2.68652,3.2651,2.70373,2.61699
19.2,2.78764,1.83848,1.76371,2.66273,1.45726,1.36314,2.77048,2.21532,1.99575,2.01292,1.2348,1.16642,3.18425,2.97043,3.03534,1.99974,1.40262,1.34963,1.81025,1.28892,1.29677,1.28134,0.91933,0.88285,3.3872,2.5915,2.49768,3.14778,2.38596,2.29008,2.26063,1.4012,1.34905,2.2255,1.3789,1.31712,2.7844,2.07903,1.9296,2.75521,2.04723,1.90312,3.97791,3.84147,3.78864,2.37689,1.72809,1.70605,7.81767,2.73791,2.66228,3.23302,2.66438,2.57703
19.4,2.99269,1.93582,1.83766,2.89671,1.61988,1.52151,2.70364,2.11022,1.91201,1.80808,1.16398,1.09378,3.09776,2.85694,2.90064,2.03619,1.46716,1.41265,1.81028,1.30714,1.32379,1.21263,0.85252,0.833,3.31589,2.51844,2.44222,3.12677,2.34852,2.26419,2.1816,1.26278,1.22346,2.14104,1.24322,1.19075,2.93094,2.28266,2.13509,2.93068,2.25926,2.11589,3.87989,3.69153,3.6471,2.41153,1.74337,1.71697,7.65221,2.77107,2.69874,3.25695,2.69476,2.61021
19.6,2.96058,2.00143,1.90842,2.83783,1.62874,1.53153,2.75076,2.15956,1.90029,2.07957,1.32832,1.21335,3.14529,2.88284,2.91817,2.0757,1.47877,1.43682,1.75199,1.16368,1.19221,1.22252,0.83182,0.80018,3.3589,2.51774,2.44227,3.11787,2.30265,2.21916,2.16386,1.28141,1.24281,2.1119,1.26782,1.21562,2.87242,2.27355,2.14135,2.90116,2.28654,2.15543,3.95987,3.8339,3.78348,2.40658,1.76627,1.73902,7.60873,2.77605,2.71128,3.27189,2.72314,2.64625
